	tz	gs	alpha
2023-07-09 15:30:00	47.578347255785886	96.34228935618096	42.42165274421412
2023-07-09 16:00:00	54.19059099643838	99.04271453027576	35.80940900356162
2023-07-09 16:30:00	60.753955328142716	101.70314579422619	29.246044671857284
2023-07-09 17:00:00	67.25419040980263	104.39514650782466	22.745809590197368
2023-07-09 17:30:00	73.67519496265065	107.17782966559489	16.32480503734935
2023-07-09 18:00:00	79.9979576440228	110.10592495313486	10.002042355977194
2023-07-09 18:30:00	86.19939979007982	113.23483377426402	3.8006002099201823
2023-07-09 19:00:00	92.2509825000712	116.62420917764976	-2.2509825000711983
2023-07-09 19:30:00	98.11696952917573	120.340657877252	-8.116969529175742
2023-07-09 20:00:00	103.75226522387877	124.4595829740586	-13.752265223878757
2023-07-09 20:30:00	109.09981492407775	129.0656248739765	-19.099814924077755
2023-07-09 21:00:00	114.08772540527077	134.25042689560377	-24.08772540527078
2023-07-09 21:30:00	118.62662949047564	140.10550842871132	-28.626629490475633
2023-07-09 22:00:00	122.60848531027831	146.70720461171751	-32.6084853102783
2023-07-09 22:30:00	125.90894388080795	154.0911280789424	-35.90894388080795
2023-07-09 23:00:00	128.39615046988004	162.21779807115382	-38.396150469880055
2023-07-09 23:30:00	129.9480350125997	170.94082521381452	-39.9480350125997
2023-07-10 00:00:00	130.6009209487146	-180.0	-40.600920948714595
2023-07-10 00:30:00	130.07133312568158	-170.91613180020875	-40.07133312568158
2023-07-10 01:00:00	128.51537536955283	-162.17095529695115	-38.51537536955283
2023-07-10 01:30:00	126.02210935259022	-154.02629256298738	-36.02210935259023
2023-07-10 02:00:00	122.71438730577	-146.62890789125507	-32.714387305769996
2023-07-10 02:30:00	118.7247607464297	-140.0177337052461	-28.724760746429705
2023-07-10 03:00:00	114.17808596292318	-134.15619620594913	-24.17808596292318
2023-07-10 03:30:00	109.1827194710519	-128.9669663376999	-19.182719471051893
2023-07-10 04:00:00	103.82819419210753	-124.35767610852378	-13.828194192107528
2023-07-10 04:30:00	98.18647107318563	-120.2360163975445	-8.18647107318562
2023-07-10 05:00:00	92.3146155244776	-116.51683469833071	-2.314615524477602
2023-07-10 05:30:00	86.25770529066486	-113.12431925304014	3.7422947093351375
2023-07-10 06:00:00	80.05144816420156	-109.99150577184787	9.948551835798435
2023-07-10 06:30:00	73.72435553695294	-107.05838383339581	16.275644463047065
2023-07-10 07:00:00	67.29948751259228	-104.26914090087911	22.700512487407718
2023-07-10 07:30:00	60.79585300871764	-101.56851484203024	29.204146991282354
2023-07-10 08:00:00	54.229576135284304	-98.89663875149253	35.770423864715696
2023-07-10 08:30:00	47.61496991588113	-96.180804272265	42.38503008411887
2023-07-10 09:00:00	40.965737638988706	-93.32042615617341	49.0342623610113
2023-07-10 09:30:00	34.29676238795256	-90.15575548959116	55.703237612047445
2023-07-10 10:00:00	27.6277322868278	-86.39304958171618	62.3722677131722
2023-07-10 10:30:00	20.99287050966649	-81.39240736554099	69.00712949033351
2023-07-10 11:00:00	14.476042934463843	-73.40749142834906	75.52395706553615
2023-07-10 11:30:00	8.401521131396512	-55.780845897782136	81.59847886860351
2023-07-10 12:00:00	4.920920948714567	0.0	85.07907905128545
2023-07-10 12:30:00	8.401521131396512	55.780845897782136	81.59847886860351
2023-07-10 13:00:00	14.476042934463843	73.40749142834906	75.52395706553615
2023-07-10 13:30:00	20.99287050966649	81.39240736554099	69.00712949033351
2023-07-10 14:00:00	27.6277322868278	86.39304958171618	62.3722677131722
2023-07-10 14:30:00	34.29676238795256	90.15575548959116	55.703237612047445
2023-07-10 15:00:00	40.965737638988706	93.32042615617341	49.0342623610113
2023-07-10 15:30:00	47.61496991588113	96.180804272265	42.38503008411887
2023-07-10 16:00:00	54.229576135284304	98.89663875149253	35.770423864715696
2023-07-10 16:30:00	60.79585300871764	101.56851484203024	29.204146991282354
2023-07-10 17:00:00	67.29948751259228	104.26914090087911	22.700512487407718
2023-07-10 17:30:00	73.72435553695294	107.05838383339581	16.275644463047065
2023-07-10 18:00:00	80.05144816420156	109.99150577184787	9.948551835798435
2023-07-10 18:30:00	86.25770529066486	113.12431925304014	3.7422947093351375
2023-07-10 19:00:00	92.3146155244776	116.51683469833071	-2.314615524477602
2023-07-10 19:30:00	98.18647107318563	120.2360163975445	-8.18647107318562
2023-07-10 20:00:00	103.82819419210753	124.35767610852378	-13.828194192107528
2023-07-10 20:30:00	109.1827194710519	128.9669663376999	-19.182719471051893
2023-07-10 21:00:00	114.17808596292318	134.15619620594913	-24.17808596292318
2023-07-10 21:30:00	118.7247607464297	140.0177337052461	-28.724760746429705
2023-07-10 22:00:00	122.71438730577	146.62890789125507	-32.714387305769996
2023-07-10 22:30:00	126.02210935259022	154.02629256298738	-36.02210935259023
2023-07-10 23:00:00	128.51537536955283	162.17095529695115	-38.51537536955283
2023-07-10 23:30:00	130.07133312568158	170.91613180020875	-40.07133312568158
2023-07-11 00:00:00	130.73225118749465	-180.0	-40.73225118749465
2023-07-11 00:30:00	130.20113928060738	-170.89003705555453	-40.20113928060736
2023-07-11 01:00:00	128.6408785793531	-162.1214699090469	-38.6408785793531
2023-07-11 01:30:00	126.14121543039288	-153.95783031610586	-36.141215430392876
2023-07-11 02:00:00	122.82583130113662	-146.54627370091094	-32.825831301136624
2023-07-11 02:30:00	118.8280148246469	-139.92514372302134	-28.82801482464689
2023-07-11 03:00:00	114.27315751766767	-134.056843125008	-24.273157517667663
2023-07-11 03:30:00	109.26994675572207	-128.8629883920502	-19.26994675572207
2023-07-11 04:00:00	103.9080889268231	-124.25031373989057	-13.90808892682311
2023-07-11 04:30:00	98.25961519857212	-120.12580733061385	-8.25961519857213
2023-07-11 05:00:00	92.38160144444001	-116.40377729932395	-2.3816014444400113
2023-07-11 05:30:00	86.319106015262	-113.00798224366996	3.680893984738005
2023-07-11 06:00:00	80.1078065397922	-109.87108242692153	9.892193460207805
2023-07-11 06:30:00	73.77618557218868	-106.93269247954133	16.223814427811323
2023-07-11 07:00:00	67.34728415794781	-104.13656866294593	22.6527158420522
2023-07-11 07:30:00	60.8401095790032	-101.42689053793042	29.159890420996806
2023-07-11 08:00:00	54.270811501537665	-98.74300096132836	35.72918849846234
2023-07-11 08:30:00	47.653771917136304	-96.01099219687555	42.34622808286369
2023-07-11 09:00:00	41.002837759590065	-93.12833855371225	48.99716224040994
2023-07-11 09:30:00	34.33317746358659	-89.931928243789	55.66682253641341
2023-07-11 10:00:00	27.665067086721113	-86.12169593166506	62.334932913278884
2023-07-11 10:30:00	21.03406681787832	-81.0446487670577	68.96593318212167
2023-07-11 11:00:00	14.527631030164956	-72.92518731468749	75.47236896983505
2023-07-11 11:30:00	8.481852293727165	-55.07310325243966	81.51814770627283
2023-07-11 12:00:00	5.052251187494669	0.0	84.94774881250532
2023-07-11 12:30:00	8.481852293727165	55.07310325243966	81.51814770627283
2023-07-11 13:00:00	14.527631030164956	72.92518731468749	75.47236896983505
2023-07-11 13:30:00	21.03406681787832	81.0446487670577	68.96593318212167
2023-07-11 14:00:00	27.665067086721113	86.12169593166506	62.334932913278884
2023-07-11 14:30:00	34.33317746358659	89.931928243789	55.66682253641341
2023-07-11 15:00:00	41.002837759590065	93.12833855371225	48.99716224040994
2023-07-11 15:30:00	47.653771917136304	96.01099219687555	42.34622808286369
2023-07-11 16:00:00	54.270811501537665	98.74300096132836	35.72918849846234
2023-07-11 16:30:00	60.8401095790032	101.42689053793042	29.159890420996806
2023-07-11 17:00:00	67.34728415794781	104.13656866294593	22.6527158420522
2023-07-11 17:30:00	73.77618557218868	106.93269247954133	16.223814427811323
2023-07-11 18:00:00	80.1078065397922	109.87108242692153	9.892193460207805
2023-07-11 18:30:00	86.319106015262	113.00798224366996	3.680893984738005
2023-07-11 19:00:00	92.38160144444001	116.40377729932395	-2.3816014444400113
2023-07-11 19:30:00	98.25961519857212	120.12580733061385	-8.25961519857213
2023-07-11 20:00:00	103.9080889268231	124.25031373989057	-13.90808892682311
2023-07-11 20:30:00	109.26994675572207	128.8629883920502	-19.26994675572207
2023-07-11 21:00:00	114.27315751766767	134.056843125008	-24.273157517667663
2023-07-11 21:30:00	118.8280148246469	139.92514372302134	-28.82801482464689
2023-07-11 22:00:00	122.82583130113662	146.54627370091094	-32.825831301136624
2023-07-11 22:30:00	126.14121543039288	153.95783031610586	-36.141215430392876
2023-07-11 23:00:00	128.6408785793531	162.1214699090469	-38.6408785793531
2023-07-11 23:30:00	130.20113928060738	170.89003705555453	-40.20113928060736
2023-07-12 00:00:00	130.87013242937215	-180.0	-40.870132429372156
2023-07-12 00:30:00	130.33741408454674	-170.86253291278493	-40.33741408454674
2023-07-12 01:00:00	128.77261961604574	-162.06932926123918	-38.77261961604574
2023-07-12 01:30:00	126.26622068797802	-153.8857290240369	-36.26622068797802
2023-07-12 02:00:00	122.94277576382886	-146.4592941654746	-32.94277576382888
2023-07-12 02:30:00	118.93635125785943	-139.82773737476552	-28.93635125785943
2023-07-12 03:00:00	114.37290183927479	-133.95237404688623	-24.37290183927479
2023-07-12 03:30:00	109.36146177476692	-128.75370469211958	-19.36146177476692
2023-07-12 04:00:00	103.99191841391686	-124.13751613600625	-13.991918413916874
2023-07-12 04:30:00	98.33637544495843	-120.01005686482158	-8.336375444958437
2023-07-12 05:00:00	92.45191877744213	-116.2850685449558	-2.4519187774421294
2023-07-12 05:30:00	86.38358580342586	-112.88585937930998	3.6164141965741416
2023-07-12 06:00:00	80.16702225208336	-109.74469659692906	9.832977747916633
2023-07-12 06:30:00	73.83068053727838	-106.80080263214201	16.169319462721628
2023-07-12 07:00:00	67.39758222560594	-103.99748287720543	22.60241777439406
2023-07-12 07:30:00	60.886733889274105	-101.27833326983439	29.113266110725892
2023-07-12 08:00:00	54.31431369186655	-98.5818709263856	35.68568630813344
2023-07-12 08:30:00	47.69477871480599	-95.83293574222874	42.305221285194015
2023-07-12 09:00:00	41.04213109539947	-92.92697827735293	48.95786890460053
2023-07-12 09:30:00	34.371846364284316	-89.69738645350859	55.62815363571568
2023-07-12 10:00:00	27.704831435804007	-85.83753686125762	62.295168564196
2023-07-12 10:30:00	21.078076044690018	-80.68095223638889	68.92192395530999
2023-07-12 11:00:00	14.5828457141926	-72.42245346177621	75.4171542858074
2023-07-12 11:30:00	8.567536582886554	-54.34434983176894	81.43246341711344
2023-07-12 12:00:00	5.190132429372217	0.0	84.80986757062777
2023-07-12 12:30:00	8.567536582886554	54.34434983176894	81.43246341711344
2023-07-12 13:00:00	14.5828457141926	72.42245346177621	75.4171542858074
2023-07-12 13:30:00	21.078076044690018	80.68095223638889	68.92192395530999
2023-07-12 14:00:00	27.704831435804007	85.83753686125762	62.295168564196
2023-07-12 14:30:00	34.371846364284316	89.69738645350859	55.62815363571568
2023-07-12 15:00:00	41.04213109539947	92.92697827735293	48.95786890460053
2023-07-12 15:30:00	47.69477871480599	95.83293574222874	42.305221285194015
2023-07-12 16:00:00	54.31431369186655	98.5818709263856	35.68568630813344
2023-07-12 16:30:00	60.886733889274105	101.27833326983439	29.113266110725892
2023-07-12 17:00:00	67.39758222560594	103.99748287720543	22.60241777439406
2023-07-12 17:30:00	73.83068053727838	106.80080263214201	16.169319462721628
2023-07-12 18:00:00	80.16702225208336	109.74469659692906	9.832977747916633
2023-07-12 18:30:00	86.38358580342586	112.88585937930998	3.6164141965741416
2023-07-12 19:00:00	92.45191877744213	116.2850685449558	-2.4519187774421294
2023-07-12 19:30:00	98.33637544495843	120.01005686482158	-8.336375444958437
2023-07-12 20:00:00	103.99191841391686	124.13751613600625	-13.991918413916874
2023-07-12 20:30:00	109.36146177476692	128.75370469211958	-19.36146177476692
2023-07-12 21:00:00	114.37290183927479	133.95237404688623	-24.37290183927479
2023-07-12 21:30:00	118.93635125785943	139.82773737476552	-28.93635125785943
2023-07-12 22:00:00	122.94277576382886	146.4592941654746	-32.94277576382888
2023-07-12 22:30:00	126.26622068797802	153.8857290240369	-36.26622068797802
2023-07-12 23:00:00	128.77261961604574	162.06932926123918	-38.77261961604574
2023-07-12 23:30:00	130.33741408454674	170.86253291278493	-40.33741408454674
2023-07-13 00:00:00	131.0145238171594	-180.0	-41.0145238171594
2023-07-13 00:30:00	130.480116173319	-170.8336107955097	-40.48011617331901
2023-07-13 01:00:00	128.910555957073	-162.01451991957313	-38.910555957073
2023-07-13 01:30:00	126.39708160227906	-153.80997561635598	-36.39708160227905
2023-07-13 02:00:00	123.06517705717712	-146.3679609229028	-33.06517705717713
2023-07-13 02:30:00	119.04972753237958	-139.72551344986127	-29.049727532379578
2023-07-13 03:00:00	114.4772787684304	-133.84279566303243	-24.4772787684304
2023-07-13 03:30:00	109.45722775876126	-128.63912955795118	-19.457227758761267
2023-07-13 04:00:00	104.07965006745833	-124.01930454929709	-14.079650067458337
2023-07-13 04:30:00	98.4167239945882	-119.88879244912725	-8.416723994588207
2023-07-13 05:00:00	92.52554491090879	-116.16074150519947	-2.5255449109087964
2023-07-13 05:30:00	86.45112760092171	-112.75798902833235	3.548872399078293
2023-07-13 06:00:00	80.22908413249623	-109.61239192641376	9.770915867503778
2023-07-13 06:30:00	73.88783550362041	-106.66276353564265	16.112164496379588
2023-07-13 07:00:00	67.4503834610799	-103.85193913564156	22.549616538920098
2023-07-13 07:30:00	60.93573493406936	-101.1229063001219	29.06426506593064
2023-07-13 08:00:00	54.36009974699685	-98.41332177500614	35.63990025300315
2023-07-13 08:30:00	47.73801653757788	-95.64672157494948	42.26198346242213
2023-07-13 09:00:00	41.08365474923274	-92.71645199405124	48.91634525076726
2023-07-13 09:30:00	34.41281964278467	-89.45226920633128	55.58718035721533
2023-07-13 10:00:00	27.74709340798892	-85.54077109840264	62.25290659201108
2023-07-13 10:30:00	21.124990247607432	-80.30164816762546	68.87500975239257
2023-07-13 11:00:00	14.641810819712942	-71.89999904560818	75.35818918028706
2023-07-13 11:30:00	8.658700614433933	-53.596658743307074	81.34129938556606
2023-07-13 12:00:00	5.334523817159378	0.0	84.66547618284062
2023-07-13 12:30:00	8.658700614433933	53.596658743307074	81.34129938556606
2023-07-13 13:00:00	14.641810819712942	71.89999904560818	75.35818918028706
2023-07-13 13:30:00	21.124990247607432	80.30164816762546	68.87500975239257
2023-07-13 14:00:00	27.74709340798892	85.54077109840264	62.25290659201108
2023-07-13 14:30:00	34.41281964278467	89.45226920633128	55.58718035721533
2023-07-13 15:00:00	41.08365474923274	92.71645199405124	48.91634525076726
2023-07-13 15:30:00	47.73801653757788	95.64672157494948	42.26198346242213
2023-07-13 16:00:00	54.36009974699685	98.41332177500614	35.63990025300315
2023-07-13 16:30:00	60.93573493406936	101.1229063001219	29.06426506593064
2023-07-13 17:00:00	67.4503834610799	103.85193913564156	22.549616538920098
2023-07-13 17:30:00	73.88783550362041	106.66276353564265	16.112164496379588
2023-07-13 18:00:00	80.22908413249623	109.61239192641376	9.770915867503778
2023-07-13 18:30:00	86.45112760092171	112.75798902833235	3.548872399078293
2023-07-13 19:00:00	92.52554491090879	116.16074150519947	-2.5255449109087964
2023-07-13 19:30:00	98.4167239945882	119.88879244912725	-8.416723994588207
2023-07-13 20:00:00	104.07965006745833	124.01930454929709	-14.079650067458337
2023-07-13 20:30:00	109.45722775876126	128.63912955795118	-19.457227758761267
2023-07-13 21:00:00	114.4772787684304	133.84279566303243	-24.4772787684304
