#"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
#,Irradiancia,,,,,,,
#Fecha,Directa,Global,Difusa,UV,Temperatura,Humedad,Viento Vel.,Presiòn Bar.
#aaaa/mm/dd hh:mm:ss,W/m^2,W/m^2,W/m^2,W/m^2,ºC,%,m/s,mbar
#,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
2019-01-10 00:10:00,0.065,0,0,0,18.55,53.71,1.813,880.5641
2019-01-10 00:20:00,0.003,0,0,0,18.4,53.6,2.454,880.7538
2019-01-10 00:30:00,0.018,0,0,0,18.41,54.35,3.053,881.0219
2019-01-10 00:40:00,0,0,0,0,18.29,54.01,3.123,880.713
2019-01-10 00:50:00,0.001,0,0,0,18.22,54.56,3.433,880.8756
2019-01-10 01:00:00,0.001,0,0,0,18.2,55.34,2.713,880.6702
2019-01-10 01:10:00,0.023,0,0,0,18.02,56.06,2.414,880.6874
2019-01-10 01:20:00,0,0,0,0,17.77,58.34,2.544,880.6473
2019-01-10 01:30:00,0,0,0,0,17.38,58.78,2.834,880.4833
2019-01-10 01:40:00,0,0,0,0,17.17,59.43,2.428,880.7118
2019-01-10 01:50:00,0,0,0,0,17.11,59.4,2.769,880.6959
2019-01-10 02:00:00,0,0,0,0,16.85,61.82,2.805,880.8837
2019-01-10 02:10:00,0.037,0,0,0,16.88,60.04,2.344,880.8013
2019-01-10 02:20:00,0.313,0,0,0,17.37,57.93,3.195,880.4182
2019-01-10 02:30:00,0.063,0,0,0,17.42,59.77,2.526,880.8102
2019-01-10 02:40:00,0,0,0,0,17.21,61.03,2.258,880.6221
2019-01-10 02:50:00,0,0,0,0,16.55,63.76,2.433,880.5324
2019-01-10 03:00:00,0,0,0,0,16.65,61.82,2.946,880.8102
2019-01-10 03:10:00,0,0,0,0,16.57,62.33,2.679,880.8347
2019-01-10 03:20:00,0,0,0,0,16.39,62.57,1.961,880.9086
2019-01-10 03:30:00,0,0,0,0,16.34,62.43,1.565,880.9327
2019-01-10 03:40:00,0,0,0,0,15.84,66.35,1.733,881.0672
2019-01-10 03:50:00,0,0,0,0,15.73,62.77,1.601,880.7996
2019-01-10 04:00:00,0.034,0,0,0,15.99,63.62,1.319,880.7883
2019-01-10 04:10:00,0.339,0,0,0,16.07,62.4,2.128,881.1331
2019-01-10 04:20:00,0.128,0,0,0,16.14,61.58,1.961,881.0492
2019-01-10 04:30:00,0,0,0,0,15.26,68.23,2.619,881.1432
2019-01-10 04:40:00,0.034,0,0,0,14.89,65.09,3.064,881.1407
2019-01-10 04:50:00,0.049,0,0,0,15.44,64.04,2.116,881.1223
2019-01-10 05:00:00,0,0,0,0,15.18,67.28,1.785,881.1234
2019-01-10 05:10:00,0.043,0,0,0,14.91,65.1,2.215,881.2047
2019-01-10 05:20:00,0.061,0,0,0,14.89,65.57,2.555,881.3658
2019-01-10 05:30:00,0.007,0,0,0,15.09,65.51,2.459,881.4586
2019-01-10 05:40:00,0,0,0,0,14.82,66.56,2.223,881.509
2019-01-10 05:50:00,0.022,0,0,0,14.69,68,2.705,881.5609
2019-01-10 06:00:00,0.047,0,0,0,14.72,66.94,2.854,881.5949
2019-01-10 06:10:00,0,0,0,0,14.54,68.47,2.653,881.5208
2019-01-10 06:20:00,0,0,0,0,14.35,68.44,2.198,881.5869
2019-01-10 06:30:00,0.028,0,0,0,14.25,68,2.118,881.7754
2019-01-10 06:40:00,0.019,0,0,0,14.34,67.35,1.659,881.742
2019-01-10 06:50:00,0,0,0,0,14.22,69.46,2.027,881.7587
2019-01-10 07:00:00,0.162,0,0,0,13.94,68.03,2.098,881.8978
2019-01-10 07:10:00,0,0,0,0,13.73,70.86,2.246,881.9394
2019-01-10 07:20:00,0.01,1.803,1.37,0,13.57,70.65,2.589,882.0324
2019-01-10 07:30:00,0.511,6.459,5.603,0,13.62,69.87,2.746,882.2425
2019-01-10 07:40:00,1.898,16.48,13.91,0,13.53,71.23,2.269,882.319
2019-01-10 07:50:00,40.25,35.42,26.16,0,13.48,71.2,2.488,882.4643
2019-01-10 08:00:00,203.3,76.29,39.08,0,13.6,70.48,2.344,882.5037
2019-01-10 08:10:00,327.7,116.7,48.94,0,13.9,69.46,2.224,882.5687
2019-01-10 08:20:00,397.4,153,57.29,0,14.46,67.42,1.96,882.7651
2019-01-10 08:30:00,443.5,187,64.32,0,15.14,65.13,1.548,883.0171
2019-01-10 08:40:00,487.5,222.4,70.53,0,16.02,61.41,0.77,883.0628
2019-01-10 08:50:00,525.8,257.8,75.85,0,17.05,58,0.135,883.0759
2019-01-10 09:00:00,571.2,297.3,81.2,0,18.22,54.63,0.505,883.2304
2019-01-10 09:10:00,600.3,333.8,86.1,0,18.46,55,1.435,883.2178
2019-01-10 09:20:00,628.3,369.1,89.7,0,18.04,54.42,1.601,883.5427
2019-01-10 09:30:00,661.2,407.2,93.5,0,18.28,52.99,1.623,883.5179
2019-01-10 09:40:00,684.7,442.2,96.9,0,19,51.52,2.488,883.5002
2019-01-10 09:50:00,715.5,479.7,99,0,19.12,52.1,2.466,883.5584
2019-01-10 10:00:00,722.6,504.7,102.1,0,19.3,50.64,1.903,883.4277
2019-01-10 10:10:00,728.9,532.1,105.9,0,19.61,49.79,2.334,883.4692
2019-01-10 10:20:00,739.6,561.5,110.7,0,19.8,49.79,1.697,883.3287
2019-01-10 10:30:00,751.7,590.6,114.2,0,20.22,49.28,2.466,883.4201
2019-01-10 10:40:00,765,617.1,117.2,0,20.61,48.39,1.935,883.2147
2019-01-10 10:50:00,770,642.7,122.1,0,19.99,50.06,1.74,883.0507
2019-01-10 11:00:00,773.7,662.3,124.3,0,20.63,49.55,2.054,883.0433
2019-01-10 11:10:00,782.2,683.2,124.9,0,20.82,46.31,1.876,882.8219
2019-01-10 11:20:00,790.9,701.5,124,0,22.21,42.87,0.855,882.6151
2019-01-10 11:30:00,802,723.3,126.2,0,21.85,44.81,2.356,882.3895
2019-01-10 11:40:00,808,736.2,127.1,0,22.16,43.99,1.239,882.1674
2019-01-10 11:50:00,817,751.8,127.7,0,22.28,44.43,1.074,881.8228
2019-01-10 12:00:00,822,765.5,128.7,0,22.58,40.31,1.178,881.6085
2019-01-10 12:10:00,831,779.5,128.9,0,22.98,41.23,0.882,881.4499
2019-01-10 12:20:00,845,791.5,125.4,0,23.7,38.47,1.673,881.1031
2019-01-10 12:30:00,842,792.8,124,0,23.54,39.25,1.494,880.923
2019-01-10 12:40:00,851,798.3,121.8,0,23.62,40.68,1.149,880.5225
2019-01-10 12:50:00,856,803,118.8,0,22.31,42.11,1.746,880.3123
2019-01-10 13:00:00,847,790.9,116.3,0,22.59,41.12,1.615,880.1738
2019-01-10 13:10:00,859,796.8,116,0,23.29,38.16,1.313,879.8253
2019-01-10 13:20:00,865,805,120.3,0,24.3,38.74,2.013,879.5873
2019-01-10 13:30:00,819,768.3,123.1,0,24.16,36.73,0.805,879.4711
2019-01-10 13:40:00,806,760,128.8,0,24.85,35.43,1.129,879.2622
2019-01-10 13:50:00,796.6,755.1,134.4,0,24.47,37.95,1.387,879.0793
2019-01-10 14:00:00,782.4,745.6,143.9,0,24.45,37.24,2.003,878.9409
2019-01-10 14:10:00,761,727.6,149.4,0,24.98,35.53,1.529,878.8068
2019-01-10 14:20:00,771.2,737.4,161.3,0,25.06,35.33,1.526,878.8526
2019-01-10 14:30:00,756.5,700.4,145.3,0,25.56,33.8,1.138,878.5034
2019-01-10 14:40:00,701.4,643.2,137.4,0,26.18,33.52,1.407,878.514
2019-01-10 14:50:00,734.5,638.4,129.5,0,26.58,31.79,1.13,878.4973
2019-01-10 15:00:00,725.6,618.1,128.6,0,25.86,33.32,1.139,878.2651
2019-01-10 15:10:00,703.1,590.7,129.8,0,26.48,32.02,1.54,878.3813
2019-01-10 15:20:00,690.2,560.3,125.8,0,26.7,32.6,1.273,878.1742
2019-01-10 15:30:00,704.6,548,121.9,0,26.11,32.94,1.386,878.1574
2019-01-10 15:40:00,708.2,529.1,119.3,0,26.75,32.87,1.096,877.7939
2019-01-10 15:50:00,650.3,477.1,112.1,0,25.92,33.28,1.318,877.9668
2019-01-10 16:00:00,641.4,450,109.8,0,26.79,32.36,1.038,877.8267
2019-01-10 16:10:00,626.9,438.7,122.9,0,26.17,33.35,1.421,877.649
2019-01-10 16:20:00,593.3,454.7,169.6,0,26.21,31.48,0.8,877.7503
2019-01-10 16:30:00,558.8,427.1,165.6,0,27.39,31.41,1.645,877.6273
2019-01-10 16:40:00,360.9,283.2,115.1,0,26.97,31.79,1.855,877.5334
2019-01-10 16:50:00,531.6,292.2,90.8,0,27.27,30.97,1.258,877.6045
2019-01-10 17:00:00,498.1,256.5,85.5,0,26.53,32.4,1.999,877.6484
2019-01-10 17:10:00,468.9,224.6,78.84,0,25.64,34.37,3.219,877.5742
2019-01-10 17:20:00,402.3,180.2,70.18,0,25.57,32.57,2.669,877.4577
2019-01-10 17:30:00,339.2,140.2,60.11,0,25.86,32.78,2.293,877.4167
2019-01-10 17:40:00,263.3,106.1,51.97,0,25.54,33.52,2.619,877.627
2019-01-10 17:50:00,113.7,58.78,35.39,0,25.33,33.83,2.042,877.6568
2019-01-10 18:00:00,93,37.59,24.04,0,24.87,34.96,2.253,877.6465
2019-01-10 18:10:00,71.68,22.34,14.07,0,24.77,35.33,0.928,877.6123
2019-01-10 18:20:00,0,3.849,2.84,0,24.57,36.56,0.175,877.6428
2019-01-10 18:30:00,0,0,0,0,24.1,36.35,0.512,877.5398
2019-01-10 18:40:00,0,0,0,0,23.76,41.67,0,877.5851
2019-01-10 18:50:00,0,0,0,0,22.77,41.44,1.848,877.5309
2019-01-10 19:00:00,0,0,0,0,22.66,40.21,2.084,877.6334
2019-01-10 19:10:00,0,0,0,0,22.35,44.3,2.346,877.6623
2019-01-10 19:20:00,0,0,0,0,21.35,46.82,2.969,877.7769
2019-01-10 19:30:00,0,0,0,0,20.69,48.59,2.779,877.9298
2019-01-10 19:40:00,0,0,0,0,20.33,50.5,2.549,878.0205
2019-01-10 19:50:00,0,0,0,0,20.04,51.35,2.083,878.1035
2019-01-10 20:00:00,0,0,0,0,19.9,51.35,2.859,878.1841
2019-01-10 20:10:00,0.017,0,0,0,20.11,50.5,3.063,878.2181
2019-01-10 20:20:00,0.003,0,0,0,20.1,50.71,2.858,878.0944
2019-01-10 20:30:00,0,0,0,0,20.05,50.3,2.312,878.2587
2019-01-10 20:40:00,0.001,0,0,0,20.01,50.06,2.11,878.2592
2019-01-10 20:50:00,0.005,0,0,0,19.91,50.37,1.947,878.4223
2019-01-10 21:00:00,0.013,0,0,0,19.93,49.68,1.72,878.3569
2019-01-10 21:10:00,0.176,0,0,0,19.95,49.65,0.729,878.3405
2019-01-10 21:20:00,0.065,0,0,0,19.94,49.45,0.862,878.6099
2019-01-10 21:30:00,0.001,0,0,0,19.58,51.08,1.298,878.5777
2019-01-10 21:40:00,0,0,0,0,19.56,49.89,0.283,878.61
2019-01-10 21:50:00,0.035,0,0,0,19.74,50.13,0.265,878.6021
2019-01-10 22:00:00,0,0,0,0,19.55,50.23,0.674,878.7904
2019-01-10 22:10:00,0.016,0,0,0,19.42,50.54,0.969,878.741
2019-01-10 22:20:00,0.071,0,0,0,19.34,51.39,1.458,878.8311
2019-01-10 22:30:00,0.108,0,0,0,19.23,51.66,1.986,878.8882
2019-01-10 22:40:00,0,0,0,0,18.75,52.79,2.151,878.7817
2019-01-10 22:50:00,0,0,0,0,18.72,54.73,1.819,878.913
2019-01-10 23:00:00,0,0,0,0,17.96,55.68,1.541,878.9199
2019-01-10 23:10:00,0.063,0,0,0,17.85,55,1.841,878.7737
2019-01-10 23:20:00,0,0,0,0,17.63,55.96,2.113,878.6673
2019-01-10 23:30:00,0,0,0,0,17.35,56.98,2.579,878.6601
2019-01-10 23:40:00,0.001,0,0,0,17.31,55.85,2.759,878.5609
2019-01-10 23:50:00,0.005,0,0,0,17.23,56.94,2.935,878.5121
2019-01-11 00:00:00,0.015,0,0,0,17.23,56.09,3.035,878.4054
2019-01-11 00:10:00,0.001,0,0,0,17.18,55.72,2.614,878.4221
2019-01-11 00:20:00,0.153,0,0,0,17.42,56.26,2.608,878.4384
2019-01-11 00:30:00,0,0,0,0,17.26,55.85,2.455,878.3567
2019-01-11 00:40:00,0.001,0,0,0,17.24,55.24,2.355,878.3647
2019-01-11 00:50:00,0.075,0,0,0,17.26,55.14,2.416,878.1767
2019-01-11 01:00:00,0.129,0,0,0,17.6,52.89,1.504,878.4549
2019-01-11 01:10:00,0,0,0,0,17.64,53.77,0.613,878.4302
2019-01-11 01:20:00,0.032,0,0,0,17.55,53.4,1.468,878.3894
2019-01-11 01:30:00,0.168,0,0,0,17.65,53.77,1.202,878.4959
2019-01-11 01:40:00,0.052,0,0,0,17.24,54.35,1.17,878.5854
2019-01-11 01:50:00,0.024,0,0,0,17.05,56.13,1.378,878.4302
2019-01-11 02:00:00,0,0,0,0,16.7,56.5,1.738,878.4711
2019-01-11 02:10:00,0.167,0,0,0,16.72,55.24,2.115,878.3812
2019-01-11 02:20:00,0.239,0,0,0,16.81,59.12,2.518,878.3725
2019-01-11 02:30:00,0,0,0,0,16.11,59.84,2.669,878.3326
2019-01-11 02:40:00,0,0,0,0,15.77,61.17,2.806,878.3315
2019-01-11 02:50:00,0.049,0,0,0,15.84,58.78,2.544,878.2759
2019-01-11 03:00:00,0.355,0,0,0,16.34,56.64,2.726,878.269
2019-01-11 03:10:00,0.314,0,0,0,16.63,57.66,2.793,878.2712
2019-01-11 03:20:00,0,0,0,0,15.88,60.08,2.065,878.2227
2019-01-11 03:30:00,0.015,0,0,0,16.05,58.68,2.284,878.1843
2019-01-11 03:40:00,0.08,0,0,0,16.02,58.41,2.791,878.0704
2019-01-11 03:50:00,0.377,0,0,0,16.3,56.71,3.183,878.0422
2019-01-11 04:00:00,0.059,0,0,0,16.24,58.48,2.883,878.0181
2019-01-11 04:10:00,0.063,0,0,0,16.21,57.59,2.614,878.0205
2019-01-11 04:20:00,0.002,0,0,0,16.23,57.9,2.196,877.9916
2019-01-11 04:30:00,0.19,0,0,0,16.35,56.84,2.589,877.8771
2019-01-11 04:40:00,0.091,0,0,0,16.33,58.14,1.891,877.9695
2019-01-11 04:50:00,0.279,0,0,0,16.51,54.63,1.985,878.0659
2019-01-11 05:00:00,0.034,0,0,0,16.66,55.79,1.445,878.172
2019-01-11 05:10:00,0,0,0,0,16.56,56.71,1.287,878.1474
2019-01-11 05:20:00,0,0,0,0,16.37,57.97,1.254,878.1845
2019-01-11 05:30:00,0,0,0,0,16.09,59.54,0.797,878.1785
2019-01-11 05:40:00,0,0,0,0,15.76,60.22,0.909,878.1906
2019-01-11 05:50:00,0,0,0,0,15.48,61.38,1.116,878.1978
2019-01-11 06:00:00,0,0,0,0,15.3,61.69,0.296,878.236
2019-01-11 06:10:00,0,0,0,0,15.29,61.01,0,878.2963
2019-01-11 06:20:00,0,0,0,0,15.26,61.49,0,878.4903
2019-01-11 06:30:00,0,0,0,0,15.19,61.93,0,878.3955
2019-01-11 06:40:00,0.001,0,0,0,15.15,62.54,0.254,878.5195
2019-01-11 06:50:00,0.122,0,0,0,15.14,62.37,0.547,878.6334
2019-01-11 07:00:00,0.376,0,0,0,15.23,62.78,1.174,878.6506
2019-01-11 07:10:00,0.396,0,0,0,15.46,62.54,1.653,878.7647
2019-01-11 07:20:00,0.287,2.279,2.025,0,15.33,64.04,1.739,878.7726
2019-01-11 07:30:00,4.51,11.9,9.8,0,15.01,64.83,2.184,878.8961
2019-01-11 07:40:00,156.7,35.08,19.95,0,14.82,64.86,2.564,879.0507
2019-01-11 07:50:00,248,61.41,29.47,0,15.03,64.62,2.334,879.1088
2019-01-11 08:00:00,332.3,91.9,37.6,0,15.21,65.27,1.936,879.28
2019-01-11 08:10:00,399.7,123.7,44.97,0,15.65,60.87,1.853,879.403
2019-01-11 08:20:00,450.3,157.1,52.01,0,16.44,58.79,1.623,879.5877
2019-01-11 08:30:00,507.5,194.9,58.02,0,16.87,58.55,1.916,879.5392
2019-01-11 08:40:00,563.1,234.3,62.9,0,17.37,56.94,1.436,879.6215
2019-01-11 08:50:00,598.5,269.1,66.42,0,18.11,54.56,0.735,879.674
2019-01-11 09:00:00,625.9,302,69.54,0,18.89,51.66,0.008,879.6334
2019-01-11 09:10:00,633.4,330,74.02,0,19.92,50.57,0.288,879.6006
2019-01-11 09:20:00,665.1,368.1,77.8,0,20.63,49,0.778,879.7639
2019-01-11 09:30:00,694.9,400.8,78.11,0,21.31,47.03,0.204,879.8287
2019-01-11 09:40:00,741.4,444.5,79.17,0,22.01,45.08,0.57,879.6412
2019-01-11 09:50:00,762.7,478.1,80.9,0,22.42,43.45,0.837,879.8539
2019-01-11 10:00:00,781.3,511.1,82.6,0,22.49,43.65,1.331,879.699
2019-01-11 10:10:00,786.9,537.4,85.5,0,22.17,42.9,1.415,879.7227
2019-01-11 10:20:00,801,568.9,88.7,0,22.11,42.39,1.961,879.6365
2019-01-11 10:30:00,803,593.6,93,0,22.43,43.31,1.688,879.5665
2019-01-11 10:40:00,813,621,95.8,0,22.31,42.63,2.128,879.4148
2019-01-11 10:50:00,818,643.6,97.4,0,22.69,42.46,2.256,879.4684
2019-01-11 11:00:00,818,662.3,100,0,22.79,42.42,2.1,879.3254
2019-01-11 11:10:00,831,689.5,103.5,0,22.79,41.74,2.835,879.3936
2019-01-11 11:20:00,840,711.9,105.3,0,22.64,43.1,3.328,879.1295
2019-01-11 11:30:00,862,736,103,0,22.94,39.73,3.02,878.9583
2019-01-11 11:40:00,876,757,102.9,0,23.17,37.89,3.485,878.926
2019-01-11 11:50:00,877,770.7,105.2,0,23.22,38.5,3.274,878.7935
2019-01-11 12:00:00,859,772.4,110.8,0,23.83,39.32,2.551,878.4581
2019-01-11 12:10:00,859,782.3,113.1,0,23.99,38.98,2.806,878.3937
2019-01-11 12:20:00,863,791.2,113.6,0,23.72,39.86,2.355,878.1528
2019-01-11 12:30:00,859,791.3,113.3,0,24.25,37.95,1.997,877.959
2019-01-11 12:40:00,868,799.2,111.6,0,24.03,37.27,0.731,877.6803
2019-01-11 12:50:00,870,798.6,108.4,0,25.06,35.13,1.728,877.4537
2019-01-11 13:00:00,877,802,106.5,0,25.22,35.43,1.303,877.079
2019-01-11 13:10:00,876,796.7,104.5,0,25.41,35.84,1.256,877.0252
2019-01-11 13:20:00,871,787.6,102.9,0,25.34,33.42,0.967,876.7541
2019-01-11 13:30:00,884,793.5,102.6,0,26.1,34.48,2.128,876.5374
2019-01-11 13:40:00,883,783.1,100,0,26.37,33.69,0.888,876.6028
2019-01-11 13:50:00,884,775.2,97.9,0,26.67,35.94,2.014,876.2076
2019-01-11 14:00:00,879,758.5,95.2,0,25.84,33.93,1.044,876.0255
2019-01-11 14:10:00,869,741.1,95.4,0,26.75,33.08,2.027,875.8174
2019-01-11 14:20:00,871,730.1,94.9,0,26.5,33.18,1.853,875.5991
2019-01-11 14:30:00,849,703.3,95.4,0,26.94,32.12,2.097,875.4387
2019-01-11 14:40:00,815,667.1,97,0,27.18,32.16,1.542,875.3063
2019-01-11 14:50:00,823,659.5,99.2,0,27.42,32.16,0.986,875.2452
2019-01-11 15:00:00,808,634.6,98.9,0,27.48,31.96,1.428,875.3032
2019-01-11 15:10:00,814,620.5,97.6,0,27.63,31.92,2.112,875.2059
2019-01-11 15:20:00,791.2,584.8,92.9,0,27.21,31.95,1.367,874.9615
2019-01-11 15:30:00,782.3,558.3,91.9,0,27.89,30.69,1.042,874.788
2019-01-11 15:40:00,763.1,526.9,89.1,0,28.23,30.18,2.568,874.9196
2019-01-11 15:50:00,781.5,513.4,86.5,0,27.65,30.05,1.439,874.8394
2019-01-11 16:00:00,766.1,477.6,80.5,0,28.14,29.06,2.368,874.6828
2019-01-11 16:10:00,759.6,454.2,81.3,0,28.1,29.6,3.072,874.6278
2019-01-11 16:20:00,708.9,405.5,76.32,0,27.87,29.43,1.861,874.6194
2019-01-11 16:30:00,703.3,372.5,70.03,0,28.33,29.06,2.193,874.7286
2019-01-11 16:40:00,663.9,331.9,66.77,0,28.51,29.06,1.776,874.7383
2019-01-11 16:50:00,646.9,302.8,64.41,0,28.16,30.32,2.174,874.8423
2019-01-11 17:00:00,616.1,264.9,59.63,0,28.29,29.64,2.115,874.5811
2019-01-11 17:10:00,570.4,224.3,54.97,0,28.22,29.09,2.076,874.755
2019-01-11 17:20:00,502.8,181.6,49.87,0,27.95,28.89,2.346,874.7104
2019-01-11 17:30:00,459.2,147.4,44.12,0,28.16,28.14,1.449,874.476
2019-01-11 17:40:00,399.3,113.3,37.82,0,28.14,28.21,1.763,874.6772
2019-01-11 17:50:00,62.43,42.44,28.32,0,27.6,30.8,1.596,874.7625
2019-01-11 18:00:00,2.147,23.06,19.11,0,26.63,31.04,1.898,874.6724
2019-01-11 18:10:00,47.32,18.61,12.74,0,26.35,31.45,1.158,874.5583
2019-01-11 18:20:00,0.104,5.854,4.566,0,26.16,32.47,0.269,874.491
2019-01-11 18:30:00,0,0.067,0,0,25.84,33.15,0,874.5575
2019-01-11 18:40:00,0,0,0,0,25.38,34.04,0.256,874.572
2019-01-11 18:50:00,0,0,0,0,25.09,35.06,0.87,874.678
2019-01-11 19:00:00,0,0,0,0,24.63,38.91,1.139,874.5994
2019-01-11 19:10:00,0,0,0,0,23.75,39.94,1.524,874.9213
2019-01-11 19:20:00,0,0,0,0,22.99,43.24,1.569,874.8202
2019-01-11 19:30:00,0,0,0,0,22.33,44.16,1.723,875.1207
2019-01-11 19:40:00,0,0,0,0,21.95,46.85,2.395,875.1285
2019-01-11 19:50:00,0,0,0,0,21.52,48.53,2.226,875.3002
2019-01-11 20:00:00,0,0,0,0,21.21,49.14,2.464,875.4827
2019-01-11 20:10:00,0,0,0,0,21.35,49.07,2.161,875.6313
2019-01-11 20:20:00,0,0,0,0,21.5,47.98,1.991,875.6418
2019-01-11 20:30:00,0.007,0,0,0,21.52,49.62,2.086,875.7644
2019-01-11 20:40:00,0,0,0,0,21.13,50.03,2.024,875.9349
2019-01-11 20:50:00,0,0,0,0,20.99,51.46,1.459,875.7236
2019-01-11 21:00:00,0,0,0,0,20.65,52.48,1.46,875.8707
2019-01-11 21:10:00,0,0,0,0,20.61,52.62,1.267,875.9522
2019-01-11 21:20:00,0,0,0,0,20.52,51.97,1.242,876.1732
2019-01-11 21:30:00,0,0,0,0,20.27,53.71,1.237,876.1812
2019-01-11 21:40:00,0.081,0,0,0,20.04,55.82,2.171,876.32
2019-01-11 21:50:00,0.024,0,0,0,19.65,54.86,1.825,876.3942
2019-01-11 22:00:00,0,0,0,0,19.75,53.81,0.608,876.4676
2019-01-11 22:10:00,0.085,0,0,0,20.02,54.49,1.237,876.4999
2019-01-11 22:20:00,0.094,0,0,0,19.88,54.18,1.506,876.6472
2019-01-11 22:30:00,0.079,0,0,0,19.71,54.97,2.014,876.7131
2019-01-11 22:40:00,0,0,0,0,19.43,55.75,1.404,876.7049
2019-01-11 22:50:00,0.092,0,0,0,19.4,56.74,2.321,876.7944
2019-01-11 23:00:00,0.011,0,0,0,19.26,57.15,2.099,876.8188
2019-01-11 23:10:00,0,0,0,0,18.83,59.64,2.374,876.8184
2019-01-11 23:20:00,0.054,0,0,0,18.68,56.47,1.985,876.8027
2019-01-11 23:30:00,0.205,0,0,0,19.29,57.9,1.604,876.7136
2019-01-11 23:40:00,0.039,0,0,0,18.99,56.06,1.026,876.7453
2019-01-11 23:50:00,0,0,0,0,18.95,60.28,0.677,876.8924
2019-01-12 00:00:00,0,0,0,0,18.29,60.11,1.865,876.7285
2019-01-12 00:10:00,0.106,0,0,0,18.21,58.37,1.913,876.6071
2019-01-12 00:20:00,0.227,0,0,0,18.93,58.72,1.638,876.7209
2019-01-12 00:30:00,0,0,0,0,18.42,60.79,1.156,876.7454
2019-01-12 00:40:00,0.013,0,0,0,18.42,60.42,1.195,876.6557
2019-01-12 00:50:00,0.004,0,0,0,18.04,60.56,2.241,876.7285
2019-01-12 01:00:00,0.009,0,0,0,17.87,60.28,2.36,876.7954
2019-01-12 01:10:00,0.143,0,0,0,18.08,61.82,1.966,876.9906
2019-01-12 01:20:00,0.165,0,0,0,18.1,58.24,2.101,876.941
2019-01-12 01:30:00,0.178,0,0,0,18.6,57.69,1.991,876.9589
2019-01-12 01:40:00,0.047,0,0,0,17.91,62.19,2.283,877.0798
2019-01-12 01:50:00,0,0,0,0,17.47,60.49,2.546,876.8846
2019-01-12 02:00:00,0.038,0,0,0,17.72,58.03,2.081,876.7543
2019-01-12 02:10:00,0.187,0,0,0,17.99,57.42,2.331,876.8517
2019-01-12 02:20:00,0.034,0,0,0,17.88,58.37,2.33,876.9252
2019-01-12 02:30:00,0,0,0,0,17.44,59.81,2.293,876.8599
2019-01-12 02:40:00,0.03,0,0,0,17.38,59.23,2.206,876.8762
2019-01-12 02:50:00,0.385,0,0,0,17.83,58.03,2.29,876.8517
2019-01-12 03:00:00,0.27,0,0,0,17.78,58.92,2.128,876.7945
2019-01-12 03:10:00,0.258,0,0,0,17.86,58.58,1.817,876.7618
2019-01-12 03:20:00,0.368,0,0,0,18.26,58.2,1.537,876.7281
2019-01-12 03:30:00,0.249,0,0,0,18.28,58.37,1.715,876.7463
2019-01-12 03:40:00,0.182,0,0,0,18.45,56.02,1.492,876.6636
2019-01-12 03:50:00,0.007,0,0,0,18.8,55.14,1.23,876.7612
2019-01-12 04:00:00,0.04,0,0,0,18.83,56.09,1.144,876.6642
2019-01-12 04:10:00,0,0,0,0,18.58,57.05,0.311,876.7526
2019-01-12 04:20:00,0,0,0,0,18.1,58.58,1.057,876.6893
2019-01-12 04:30:00,0,0,0,0,17.65,61.34,1.328,876.7209
2019-01-12 04:40:00,0.002,0,0,0,17.32,61.31,1.511,876.8104
2019-01-12 04:50:00,0.092,0,0,0,17.23,61.92,1.566,876.9089
2019-01-12 05:00:00,0.169,0,0,0,17.39,62.7,2.241,876.8274
2019-01-12 05:10:00,0.009,0,0,0,17.02,64.92,1.811,877.0081
2019-01-12 05:20:00,0.085,0,0,0,16.85,66.21,1.973,876.9826
2019-01-12 05:30:00,0,0,0,0,16.61,65.09,1.851,877.1053
2019-01-12 05:40:00,0.077,0,0,0,17.02,64.58,1.813,877.2283
2019-01-12 05:50:00,0.009,0,0,0,16.88,64.92,1.915,877.4163
2019-01-12 06:00:00,0.078,0,0,0,16.82,67.27,1.853,877.4736
2019-01-12 06:10:00,0,0,0,0,16.47,67,1.759,877.4897
2019-01-12 06:20:00,0,0,0,0,15.89,70.85,1.758,877.6041
2019-01-12 06:30:00,0.142,0,0,0,15.49,69.48,2.36,877.6863
2019-01-12 06:40:00,0.31,0,0,0,15.81,67.92,2.508,877.697
2019-01-12 06:50:00,0.157,0,0,0,15.95,69.21,2.278,877.9098
2019-01-12 07:00:00,0.284,0,0,0,16.21,67.71,2.186,877.9451
2019-01-12 07:10:00,0.122,0.079,0.074,0,16.27,67.85,2.003,878.0959
2019-01-12 07:20:00,0.34,1.658,2.061,0,16.67,67.24,2.046,878.1461
2019-01-12 07:30:00,2.235,9.28,8.13,0,16.59,67.41,1.809,878.3277
2019-01-12 07:40:00,96.3,29.79,19.38,0,16.59,66.79,1.522,878.4242
2019-01-12 07:50:00,161.5,51.68,28.97,0,16.97,65.36,1.791,878.5536
2019-01-12 08:00:00,254,82.5,38.88,0,16.9,66.86,2.483,878.7164
2019-01-12 08:10:00,341.2,115.1,46.47,0,16.91,65.46,2.221,878.9058
2019-01-12 08:20:00,415.9,151.3,53.91,0,17.6,62.84,1.453,879.0849
2019-01-12 08:30:00,469.1,186,59.57,0,18.33,61.41,0.742,879.257
