Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,554176,-,-,-,21.81,-102.3,-6,1876,-6,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2007,2,7,18,30,187,15,21,6,14,810,256,1,0.16
2007,2,7,19,30,0,0,0,5,14,810,263,1,0.16
2007,2,7,20,30,0,0,0,4,13,810,274,1,0.16
2007,2,7,21,30,0,0,0,4,12,810,287,1,0.16
2007,2,7,22,30,0,0,0,3,12,810,295,1,0.16
2007,2,7,23,30,0,0,0,3,11,810,300,1,0.16
2007,2,8,0,30,0,0,0,3,10,810,303,1,0.16
2007,2,8,1,30,0,0,0,3,9,810,303,1.1,0.16
2007,2,8,2,30,0,0,0,3,8,810,302,1.1,0.16
2007,2,8,3,30,0,0,0,3,8,810,307,1.1,0.16
2007,2,8,4,30,0,0,0,3,7,810,312,1.1,0.16
2007,2,8,5,30,0,0,0,3,7,810,317,1.1,0.16
2007,2,8,6,30,0,0,0,3,7,810,325,1,0.16
2007,2,8,7,30,0,0,0,3,9,810,330,1.1,0.16
2007,2,8,8,30,734,43,216,4,13,810,334,1.1,0.16
2007,2,8,9,30,903,58,456,4,17,810,269,1.4000000000000001,0.16
2007,2,8,10,30,979,67,662,4,19,810,220,1.9000000000000001,0.16
2007,2,8,11,30,1017,71,812,3,20,810,213,2.2,0.16
2007,2,8,12,30,1033,74,893,3,21,810,218,2.5,0.16
2007,2,8,13,30,1034,74,897,3,22,810,224,2.8000000000000003,0.16
2007,2,8,14,30,1019,72,824,2,22,810,228,2.9000000000000004,0.16
2007,2,8,15,30,14,210,219,2,22,810,231,2.8000000000000003,0.16
2007,2,8,16,30,923,56,482,2,21,810,234,2.3000000000000003,0.16
2007,2,8,17,30,777,43,245,4,17,810,238,1.5,0.16
2007,2,8,18,30,303,13,24,6,14,810,246,1.1,0.16
2007,2,8,19,30,0,0,0,5,13,810,255,1.2000000000000002,0.16
2007,2,8,20,30,0,0,0,4,12,810,267,1.2000000000000002,0.16
2007,2,8,21,30,0,0,0,4,11,810,278,1.1,0.16
2007,2,8,22,30,0,0,0,3,10,810,287,1.1,0.16
2007,2,8,23,30,0,0,0,3,9,810,296,1.1,0.16
2007,2,9,0,30,0,0,0,2,9,810,304,1,0.16
2007,2,9,1,30,0,0,0,2,8,810,311,1,0.16
2007,2,9,2,30,0,0,0,1,8,810,318,1.1,0.16
2007,2,9,3,30,0,0,0,1,8,810,322,1,0.16
2007,2,9,4,30,0,0,0,1,8,810,323,0.9,0.16
2007,2,9,5,30,0,0,0,0,8,810,320,0.7000000000000001,0.16
2007,2,9,6,30,0,0,0,0,8,810,310,0.4,0.16
2007,2,9,7,30,0,0,0,1,10,810,285,0.30000000000000004,0.16
2007,2,9,8,30,752,42,220,3,14,810,227,0.9,0.16
2007,2,9,9,30,916,56,462,3,17,810,215,2.2,0.16
2007,2,9,10,30,989,65,669,2,20,810,214,3.2,0.16
2007,2,9,11,30,1026,70,821,2,21,810,218,3.4000000000000004,0.16
2007,2,9,12,30,1044,71,902,2,22,810,224,3.5,0.16
2007,2,9,13,30,1045,71,906,2,23,810,229,3.5,0.16
2007,2,9,14,30,1030,69,834,1,23,810,232,3.4000000000000004,0.16
2007,2,9,15,30,996,65,690,1,22,810,235,3.2,0.16
2007,2,9,16,30,927,57,488,0,21,810,237,2.6,0.16
2007,2,9,17,30,777,44,249,2,17,810,241,1.6,0.16
2007,2,9,18,30,292,14,25,5,14,810,252,1.1,0.17
2007,2,9,19,30,0,0,0,4,13,810,264,1.1,0.17
2007,2,9,20,30,0,0,0,3,12,810,276,1,0.17
2007,2,9,21,30,0,0,0,3,11,810,291,1,0.17
2007,2,9,22,30,0,0,0,3,10,810,307,1,0.17
2007,2,9,23,30,0,0,0,3,10,810,325,1,0.17
2007,2,10,0,30,0,0,0,3,9,810,347,1,0.17
2007,2,10,1,30,0,0,0,3,8,810,13,1.1,0.17
2007,2,10,2,30,0,0,0,3,7,810,38,1.1,0.17
2007,2,10,3,30,0,0,0,4,6,810,57,1.1,0.17
2007,2,10,4,30,0,0,0,4,6,810,68,1,0.17
2007,2,10,5,30,0,0,0,4,6,810,74,1,0.17
2007,2,10,6,30,0,0,0,4,6,810,79,1.1,0.17
2007,2,10,7,30,0,0,0,7,8,810,84,1.7000000000000002,0.17
2007,2,10,8,30,664,56,215,7,12,810,90,2,0.17
2007,2,10,9,30,880,69,461,6,16,810,106,1.6,0.17
2007,2,10,10,30,973,75,672,2,19,810,159,1.5,0.17
2007,2,10,11,30,1014,81,825,1,20,810,180,1.7000000000000002,0.17
2007,2,10,12,30,1033,83,908,0,21,810,187,1.9000000000000001,0.17
2007,2,10,13,30,1035,83,914,0,22,810,191,2,0.17
2007,2,10,14,30,1021,80,841,0,22,810,196,2.2,0.17
2007,2,10,15,30,987,73,696,-1,21,810,202,2.4000000000000004,0.17
2007,2,10,16,30,916,64,492,-1,20,810,209,2,0.17
2007,2,10,17,30,761,49,251,1,18,810,212,1.3,0.17
2007,2,10,18,30,278,15,26,3,15,810,201,1.1,0.17
2007,2,10,19,30,0,0,0,2,13,810,184,1.2000000000000002,0.17
2007,2,10,20,30,0,0,0,2,12,810,169,1.1,0.17
2007,2,10,21,30,0,0,0,2,11,810,165,1,0.17
2007,2,10,22,30,0,0,0,2,10,810,167,0.9,0.17
2007,2,10,23,30,0,0,0,3,9,810,160,0.9,0.17
2007,2,11,0,30,0,0,0,3,8,810,145,1,0.17
2007,2,11,1,30,0,0,0,4,7,810,133,1,0.17
2007,2,11,2,30,0,0,0,4,6,810,127,1,0.17
2007,2,11,3,30,0,0,0,4,5,810,119,1.1,0.17
2007,2,11,4,30,0,0,0,4,5,810,115,1,0.17
2007,2,11,5,30,0,0,0,4,5,810,114,1.3,0.17
2007,2,11,6,30,0,0,0,4,6,810,107,1.6,0.17
2007,2,11,7,30,0,0,0,6,7,810,108,1.5,0.17
2007,2,11,8,30,716,51,224,6,11,810,117,1.3,0.17
2007,2,11,9,30,915,63,473,5,15,810,147,1.7000000000000002,0.17
2007,2,11,10,30,1001,69,686,1,19,810,207,2.5,0.17
2007,2,11,11,30,1040,73,840,0,21,810,212,3,0.17
2007,2,11,12,30,1059,74,923,-1,22,810,217,3.4000000000000004,0.17
2007,2,11,13,30,1060,74,928,-1,23,810,220,3.6,0.17
2007,2,11,14,30,1046,71,854,-2,23,810,222,3.6,0.17
2007,2,11,15,30,1013,65,707,-2,22,810,224,3.7,0.17
2007,2,11,16,30,944,58,501,-2,21,810,228,3.2,0.17
2007,2,11,17,30,797,44,258,0,17,810,230,2,0.17
2007,2,11,18,30,334,15,29,3,13,810,233,1.4000000000000001,0.17
2007,2,11,19,30,0,0,0,2,11,810,243,1.5,0.17
2007,2,11,20,30,0,0,0,1,10,810,255,1.5,0.17
2007,2,11,21,30,0,0,0,1,9,810,267,1.6,0.17
2007,2,11,22,30,0,0,0,1,8,810,276,1.5,0.17
2007,2,11,23,30,0,0,0,1,7,810,281,1.4000000000000001,0.17
2007,2,12,0,30,0,0,0,1,6,810,282,1.3,0.17
2007,2,12,1,30,0,0,0,1,6,810,278,1.2000000000000002,0.17
2007,2,12,2,30,0,0,0,1,5,810,271,1.2000000000000002,0.17
2007,2,12,3,30,0,0,0,1,5,810,264,1.2000000000000002,0.17
2007,2,12,4,30,0,0,0,1,4,810,258,1.3,0.17
2007,2,12,5,30,0,0,0,1,4,810,252,1.3,0.17
2007,2,12,6,30,0,0,0,2,4,810,248,1.3,0.17
2007,2,12,7,30,0,0,0,2,6,810,242,1.8,0.17
2007,2,12,8,30,805,42,239,2,11,810,237,3,0.17
2007,2,12,9,30,959,56,488,0,15,810,240,4.3,0.17
2007,2,12,10,30,1027,64,701,-3,18,810,241,5,0.17
2007,2,12,11,30,1060,70,856,-4,20,810,243,5.300000000000001,0.17
2007,2,12,12,30,1071,75,938,-4,21,810,246,5.6000000000000005,0.17
2007,2,12,13,30,1073,74,941,-5,22,810,251,5.800000000000001,0.17
2007,2,12,14,30,1061,70,867,-5,22,810,255,5.9,0.17
2007,2,12,15,30,1029,65,720,-5,21,810,260,5.7,0.17
2007,2,12,16,30,965,57,514,-5,20,810,264,4.9,0.17
2007,2,12,17,30,826,44,268,-4,16,810,265,3,0.17
2007,2,12,18,30,367,16,32,0,12,810,264,1.7000000000000002,0.17
2007,2,12,19,30,0,0,0,0,10,810,263,1.5,0.17
2007,2,12,20,30,0,0,0,0,9,810,263,1.4000000000000001,0.17
2007,2,12,21,30,0,0,0,0,8,810,264,1.3,0.17
2007,2,12,22,30,0,0,0,0,7,810,265,1.3,0.17
2007,2,12,23,30,0,0,0,0,6,810,265,1.3,0.17
2007,2,13,0,30,0,0,0,0,6,810,266,1.3,0.17
2007,2,13,1,30,0,0,0,0,5,810,264,1.2000000000000002,0.17
2007,2,13,2,30,0,0,0,-1,5,810,261,1.1,0.17
2007,2,13,3,30,0,0,0,-1,5,810,263,1,0.17
2007,2,13,4,30,0,0,0,0,5,810,275,1,0.17
2007,2,13,5,30,0,0,0,0,5,810,292,1,0.17
2007,2,13,6,30,0,0,0,0,5,810,304,0.9,0.17
2007,2,13,7,30,270,10,15,0,7,810,308,0.7000000000000001,0.17
2007,2,13,8,30,815,40,242,0,11,810,283,1,0.17
2007,2,13,9,30,968,53,492,-1,15,810,247,2.2,0.17
2007,2,13,10,30,1036,60,706,-7,19,810,255,3.2,0.17
2007,2,13,11,30,1069,65,860,-7,21,810,255,3.6,0.17
2007,2,13,12,30,1082,67,942,-7,22,810,254,3.9000000000000004,0.17
2007,2,13,13,30,1081,67,945,-7,23,810,254,4.2,0.17
2007,2,13,14,30,1066,66,870,-7,24,810,256,4.5,0.17
2007,2,13,15,30,1035,61,723,-7,23,810,259,4.5,0.17
2007,2,13,16,30,973,54,517,-7,21,810,262,3.7,0.17
2007,2,13,17,30,837,42,271,-3,17,810,261,2.2,0.17
2007,2,13,18,30,393,16,34,0,13,810,258,1.4000000000000001,0.17
2007,2,13,19,30,0,0,0,0,11,810,258,1.3,0.17
2007,2,13,20,30,0,0,0,0,10,810,260,1.3,0.17
2007,2,13,21,30,0,0,0,-1,9,810,266,1.3,0.17
2007,2,13,22,30,0,0,0,-2,8,810,271,1.3,0.17
2007,2,13,23,30,0,0,0,-2,7,810,279,1.3,0.17
2007,2,14,0,30,0,0,0,-3,6,810,286,1.3,0.17
2007,2,14,1,30,0,0,0,-3,6,810,289,1.3,0.17
2007,2,14,2,30,0,0,0,-4,6,810,292,1.3,0.17
2007,2,14,3,30,0,0,0,-4,6,810,292,1.3,0.17
2007,2,14,4,30,0,0,0,-5,6,810,290,1.3,0.17
2007,2,14,5,30,0,0,0,-5,6,810,292,1.3,0.17
2007,2,14,6,30,0,0,0,-6,6,810,291,1.2000000000000002,0.17
2007,2,14,7,30,0,17,17,-5,9,810,282,1.3,0.17
2007,2,14,8,30,803,41,242,-4,13,810,263,1.8,0.17
2007,2,14,9,30,954,54,490,-5,17,810,242,3.2,0.17
2007,2,14,10,30,1022,61,701,-7,21,810,245,4.6000000000000005,0.17
2007,2,14,11,30,1055,66,855,-6,22,810,247,5.2,0.17
2007,2,14,12,30,1066,71,936,-5,23,810,251,5.6000000000000005,0.17
2007,2,14,13,30,1064,71,939,-5,24,810,254,5.800000000000001,0.17
2007,2,14,14,30,1050,69,864,-4,24,810,256,5.800000000000001,0.17
2007,2,14,15,30,1017,64,718,-4,23,810,258,5.6000000000000005,0.17
2007,2,14,16,30,495,171,409,-4,21,810,258,4.7,0.17
2007,2,14,17,30,817,43,268,-2,17,810,258,3.1,0.17
2007,2,14,18,30,377,16,34,0,14,810,257,2,0.17
2007,2,14,19,30,0,0,0,1,12,810,257,1.6,0.17
2007,2,14,20,30,0,0,0,1,11,810,258,1.3,0.17
2007,2,14,21,30,0,0,0,0,9,810,257,1.3,0.17
2007,2,14,22,30,0,0,0,0,8,810,254,1.2000000000000002,0.17
2007,2,14,23,30,0,0,0,0,8,810,253,1.2000000000000002,0.17
2007,2,15,0,30,0,0,0,0,7,810,257,1.3,0.17
2007,2,15,1,30,0,0,0,-1,7,810,263,1.3,0.17
2007,2,15,2,30,0,0,0,-1,6,810,270,1.3,0.17
2007,2,15,3,30,0,0,0,-2,6,810,276,1.3,0.17
2007,2,15,4,30,0,0,0,-2,6,810,279,1.2000000000000002,0.17
2007,2,15,5,30,0,0,0,-3,6,810,282,1.2000000000000002,0.17
2007,2,15,6,30,0,0,0,-4,6,810,286,1.1,0.17
2007,2,15,7,30,319,11,19,-3,9,810,288,1.1,0.17
2007,2,15,8,30,835,40,251,-2,13,810,277,1.5,0.17
2007,2,15,9,30,981,52,503,-3,17,810,255,3.1,0.17
2007,2,15,10,30,1045,60,718,-6,21,810,244,4.6000000000000005,0.17
2007,2,15,11,30,1077,65,873,-6,22,810,240,5,0.17
2007,2,15,12,30,1087,69,956,-6,23,810,238,5.1000000000000005,0.17
2007,2,15,13,30,1086,69,959,-6,24,810,238,5.4,0.17
2007,2,15,14,30,1071,68,883,-6,24,810,241,5.4,0.17
2007,2,15,15,30,1038,63,734,-7,24,810,244,5.2,0.17
2007,2,15,16,30,973,56,524,-7,22,810,247,4.1000000000000005,0.17
2007,2,15,17,30,832,44,276,-4,18,810,251,2.4000000000000004,0.17
2007,2,15,18,30,0,37,37,0,14,810,260,1.5,0.17
2007,2,15,19,30,0,0,0,0,12,810,270,1.4000000000000001,0.17
2007,2,15,20,30,0,0,0,0,11,810,282,1.2000000000000002,0.17
2007,2,15,21,30,0,0,0,0,10,810,303,1.2000000000000002,0.17
2007,2,15,22,30,0,0,0,0,9,810,337,1.2000000000000002,0.17
2007,2,15,23,30,0,0,0,0,9,810,15,1.4000000000000001,0.17
2007,2,16,0,30,0,0,0,0,8,810,38,1.9000000000000001,0.17
2007,2,16,1,30,0,0,0,0,7,810,46,2.3000000000000003,0.17
2007,2,16,2,30,0,0,0,0,6,810,52,2.4000000000000004,0.17
2007,2,16,3,30,0,0,0,1,6,810,58,2.2,0.17
2007,2,16,4,30,0,0,0,1,5,810,64,1.9000000000000001,0.17
2007,2,16,5,30,0,0,0,1,5,810,74,1.6,0.17
2007,2,16,6,30,0,0,0,1,5,810,87,1.7000000000000002,0.17
2007,2,16,7,30,191,13,18,0,7,810,95,2,0.17
2007,2,16,8,30,715,52,235,0,9,810,100,2.3000000000000003,0.17
2007,2,16,9,30,883,70,479,1,13,810,121,2.3000000000000003,0.17
2007,2,16,10,30,963,80,689,1,17,810,173,2.8000000000000003,0.17
2007,2,16,11,30,1008,84,844,0,20,810,217,3.4000000000000004,0.17
2007,2,16,12,30,1028,85,927,0,22,810,233,3.9000000000000004,0.17
2007,2,16,13,30,1035,82,934,-1,23,810,239,4.2,0.17
2007,2,16,14,30,1024,78,861,-2,23,810,242,4.4,0.17
2007,2,16,15,30,994,71,717,-3,22,810,244,4.2,0.17
2007,2,16,16,30,931,62,512,-3,21,810,246,3.4000000000000004,0.17
2007,2,16,17,30,792,47,270,-1,18,810,248,2,0.17
2007,2,16,18,30,354,18,36,2,15,810,251,1.3,0.17
2007,2,16,19,30,0,0,0,2,13,810,257,1.3,0.17
2007,2,16,20,30,0,0,0,2,12,810,265,1.2000000000000002,0.17
2007,2,16,21,30,0,0,0,2,11,810,274,1.1,0.17
2007,2,16,22,30,0,0,0,2,10,810,285,1,0.17
2007,2,16,23,30,0,0,0,2,10,810,297,1,0.17
2007,2,17,0,30,0,0,0,2,10,810,310,1,0.17
2007,2,17,1,30,0,0,0,2,10,810,322,1.1,0.17
2007,2,17,2,30,0,0,0,1,10,810,337,1,0.17
2007,2,17,3,30,0,0,0,1,9,810,348,1,0.17
2007,2,17,4,30,0,0,0,1,9,810,360,0.9,0.17
2007,2,17,5,30,0,0,0,1,8,810,13,0.9,0.17
2007,2,17,6,30,0,0,0,0,8,810,22,1.2000000000000002,0.17
2007,2,17,7,30,0,11,11,0,9,810,26,2,0.17
2007,2,17,8,30,424,82,192,-1,13,810,28,2.5,0.17
2007,2,17,9,30,915,60,486,-1,17,810,21,2.1,0.17
2007,2,17,10,30,988,68,696,-1,20,810,350,1.8,0.17
2007,2,17,11,30,1024,73,849,-2,21,810,331,1.9000000000000001,0.17
2007,2,17,12,30,1036,78,930,-2,22,810,326,2,0.17
2007,2,17,13,30,1037,78,935,-2,23,810,328,2.1,0.17
2007,2,17,14,30,1022,76,861,-3,24,810,333,2.2,0.17
2007,2,17,15,30,989,71,716,-3,23,810,338,2.3000000000000003,0.17
2007,2,17,16,30,923,63,512,-3,22,810,351,2.3000000000000003,0.17
2007,2,17,17,30,779,49,270,-2,18,810,11,1.9000000000000001,0.17
2007,2,17,18,30,335,19,37,1,15,810,31,2.3000000000000003,0.17
2007,2,17,19,30,0,0,0,-1,13,810,41,3.3000000000000003,0.17
2007,2,17,20,30,0,0,0,-2,12,810,52,3.7,0.17
2007,2,17,21,30,0,0,0,-2,10,820,65,3.8000000000000003,0.17
2007,2,17,22,30,0,0,0,-1,8,820,74,4.1000000000000005,0.17
2007,2,17,23,30,0,0,0,0,6,820,79,4.6000000000000005,0.17
2007,2,18,0,30,0,0,0,0,6,820,82,4.6000000000000005,0.17
2007,2,18,1,30,0,0,0,0,5,820,84,4.4,0.17
2007,2,18,2,30,0,0,0,0,4,820,85,4.3,0.17
2007,2,18,3,30,0,0,0,0,4,810,85,4.2,0.17
2007,2,18,4,30,0,0,0,0,3,810,84,4.1000000000000005,0.17
2007,2,18,5,30,0,0,0,0,3,820,84,3.9000000000000004,0.17
2007,2,18,6,30,0,0,0,-1,3,820,85,3.9000000000000004,0.17
2007,2,18,7,30,212,14,21,-1,4,820,86,4.3,0.17
2007,2,18,8,30,732,50,242,-2,7,820,92,4.5,0.17
2007,2,18,9,30,893,67,486,-3,11,820,100,4.4,0.17
2007,2,18,10,30,966,77,695,-3,14,820,110,4.3,0.17
2007,2,18,11,30,1003,83,846,-3,17,820,125,4.1000000000000005,0.17
2007,2,18,12,30,1021,85,928,-1,19,810,148,3.9000000000000004,0.17
2007,2,18,13,30,1015,88,930,0,20,810,173,3.9000000000000004,0.17
2007,2,18,14,30,992,89,853,0,21,810,194,3.8000000000000003,0.17
2007,2,18,15,30,947,85,706,1,21,810,209,3.6,0.17
2007,2,18,16,30,867,77,501,2,20,810,220,3,0.17
2007,2,18,17,30,706,60,261,3,18,810,228,1.8,0.17
2007,2,18,18,30,260,21,36,5,15,810,234,1,0.17
2007,2,18,19,30,0,0,0,4,15,810,239,0.9,0.17
2007,2,18,20,30,0,0,0,4,14,810,240,0.7000000000000001,0.17
2007,2,18,21,30,0,0,0,4,13,810,242,0.7000000000000001,0.17
2007,2,18,22,30,0,0,0,3,12,810,240,0.7000000000000001,0.17
2007,2,18,23,30,0,0,0,3,11,810,222,0.7000000000000001,0.17
2007,2,19,0,30,0,0,0,3,10,810,200,0.7000000000000001,0.17
2007,2,19,1,30,0,0,0,3,9,810,190,0.8,0.17
2007,2,19,2,30,0,0,0,3,8,810,190,0.8,0.17
2007,2,19,3,30,0,0,0,3,8,810,197,0.7000000000000001,0.17
2007,2,19,4,30,0,0,0,3,8,810,205,0.6000000000000001,0.17
2007,2,19,5,30,0,0,0,4,8,810,204,0.5,0.17
2007,2,19,6,30,0,0,0,4,8,810,196,0.4,0.17
2007,2,19,7,30,155,15,21,4,10,810,194,0.4,0.17
2007,2,19,8,30,657,62,236,5,14,810,213,1.4000000000000001,0.17
2007,2,19,9,30,834,83,477,5,18,810,258,2.8000000000000003,0.17
2007,2,19,10,30,918,96,686,6,20,810,248,3.5,0.17
2007,2,19,11,30,962,103,838,6,22,810,240,3.9000000000000004,0.17
2007,2,19,12,30,989,102,922,6,23,810,236,4.1000000000000005,0.17
2007,2,19,13,30,991,101,926,6,23,810,236,4.4,0.17
2007,2,19,14,30,973,98,852,6,24,810,236,4.5,0.17
2007,2,19,15,30,937,90,706,6,23,810,237,4.4,0.17
2007,2,19,16,30,864,78,503,6,22,810,240,4,0.17
2007,2,19,17,30,618,67,245,6,19,810,243,2.8000000000000003,0.17
2007,2,19,18,30,271,22,38,7,16,810,249,1.7000000000000002,0.17
2007,2,19,19,30,0,0,0,7,14,810,260,1.6,0.17
2007,2,19,20,30,0,0,0,7,13,810,273,1.7000000000000002,0.17
2007,2,19,21,30,0,0,0,7,12,810,284,1.7000000000000002,0.17
2007,2,19,22,30,0,0,0,7,11,810,294,1.5,0.17
2007,2,19,23,30,0,0,0,7,10,810,301,1.2000000000000002,0.17
2007,2,20,0,30,0,0,0,8,9,810,306,1.1,0.17
2007,2,20,1,30,0,0,0,7,8,810,308,1,0.17
2007,2,20,2,30,0,0,0,7,8,810,308,1,0.17
2007,2,20,3,30,0,0,0,6,7,810,304,1,0.17
2007,2,20,4,30,0,0,0,6,7,810,300,1,0.17
2007,2,20,5,30,0,0,0,6,7,810,298,1,0.17
2007,2,20,6,30,0,0,0,6,7,810,295,1,0.17
2007,2,20,7,30,223,16,24,8,10,810,291,1.5,0.17
2007,2,20,8,30,732,54,250,8,14,810,282,2.7,0.17
2007,2,20,9,30,902,69,498,8,18,810,254,3.6,0.17
2007,2,20,10,30,981,77,711,6,21,810,241,4.1000000000000005,0.17
2007,2,20,11,30,1022,81,866,5,22,810,236,4.4,0.17
2007,2,20,12,30,1042,81,950,4,23,810,236,4.6000000000000005,0.17
2007,2,20,13,30,1045,81,954,3,24,810,237,4.7,0.17
2007,2,20,14,30,1031,78,880,2,25,810,238,4.7,0.17
2007,2,20,15,30,1000,72,733,1,24,810,239,4.6000000000000005,0.17
2007,2,20,16,30,935,63,526,1,23,810,239,4.1000000000000005,0.17
2007,2,20,17,30,795,49,280,2,19,810,240,2.7,0.17
2007,2,20,18,30,378,20,43,5,16,810,245,1.6,0.17
2007,2,20,19,30,0,0,0,4,14,810,256,1.6,0.17
2007,2,20,20,30,0,0,0,4,13,810,269,1.6,0.17
2007,2,20,21,30,0,0,0,4,12,810,281,1.5,0.17
2007,2,20,22,30,0,0,0,4,11,810,289,1.4000000000000001,0.17
2007,2,20,23,30,0,0,0,4,10,810,296,1.2000000000000002,0.17
2007,2,21,0,30,0,0,0,4,9,810,303,1,0.17
2007,2,21,1,30,0,0,0,4,8,810,311,1,0.17
2007,2,21,2,30,0,0,0,4,8,810,320,1,0.17
2007,2,21,3,30,0,0,0,4,8,810,331,1,0.17
2007,2,21,4,30,0,0,0,4,8,810,344,1,0.17
2007,2,21,5,30,0,0,0,3,8,810,355,1,0.17
2007,2,21,6,30,0,0,0,3,8,810,8,0.8,0.17
2007,2,21,7,30,304,15,27,3,11,810,27,0.9,0.17
2007,2,21,8,30,782,47,259,4,15,810,59,0.9,0.17
2007,2,21,9,30,932,61,508,2,20,810,192,1.9000000000000001,0.17
2007,2,21,10,30,1000,70,720,0,23,810,223,3.4000000000000004,0.17
2007,2,21,11,30,1034,75,873,0,24,810,224,4,0.17
2007,2,21,12,30,1047,79,955,-1,25,810,225,4.4,0.17
2007,2,21,13,30,1046,80,958,-1,26,810,228,4.5,0.17
2007,2,21,14,30,1030,79,882,-1,26,810,232,4.3,0.17
2007,2,21,15,30,996,73,734,-1,26,810,236,3.9000000000000004,0.17
2007,2,21,16,30,928,65,526,-1,25,810,242,3,0.17
2007,2,21,17,30,786,51,281,1,21,810,249,1.8,0.17
2007,2,21,18,30,370,20,43,5,17,810,264,1.2000000000000002,0.17
2007,2,21,19,30,0,0,0,3,16,810,282,1.3,0.17
2007,2,21,20,30,0,0,0,2,15,810,299,1.3,0.17
2007,2,21,21,30,0,0,0,2,14,810,310,1.3,0.17
2007,2,21,22,30,0,0,0,2,13,810,316,1.3,0.17
2007,2,21,23,30,0,0,0,1,12,810,322,1.2000000000000002,0.17
2007,2,22,0,30,0,0,0,1,12,810,331,1.1,0.17
2007,2,22,1,30,0,0,0,1,11,810,343,1,0.17
2007,2,22,2,30,0,0,0,1,11,810,4,0.8,0.17
2007,2,22,3,30,0,0,0,1,10,810,38,0.8,0.17
2007,2,22,4,30,0,0,0,2,9,810,70,0.9,0.17
2007,2,22,5,30,0,0,0,2,8,810,90,1,0.17
2007,2,22,6,30,0,0,0,3,8,810,102,0.9,0.17
2007,2,22,7,30,301,16,29,4,10,810,110,1.1,0.17
2007,2,22,8,30,777,51,264,5,15,810,110,1.1,0.17
2007,2,22,9,30,930,66,515,5,19,810,157,1.4000000000000001,0.17
2007,2,22,10,30,1002,74,729,0,23,810,238,2.3000000000000003,0.17
2007,2,22,11,30,1036,80,883,-2,26,810,251,2.7,0.17
2007,2,22,12,30,1053,81,966,-3,27,810,255,2.7,0.17
2007,2,22,13,30,1053,81,969,-3,28,810,257,2.8000000000000003,0.17
2007,2,22,14,30,1038,79,892,-3,28,810,260,2.8000000000000003,0.17
2007,2,22,15,30,1006,73,744,-3,27,810,264,2.7,0.17
2007,2,22,16,30,939,65,535,-3,26,810,270,2.2,0.17
2007,2,22,17,30,799,51,287,1,22,810,274,1.4000000000000001,0.17
2007,2,22,18,30,387,21,46,4,19,810,280,1.2000000000000002,0.17
2007,2,22,19,30,0,0,0,2,17,810,287,1.3,0.17
2007,2,22,20,30,0,0,0,2,15,810,294,1.3,0.17
2007,2,22,21,30,0,0,0,2,14,810,300,1.3,0.17
2007,2,22,22,30,0,0,0,1,13,810,309,1.3,0.17
2007,2,22,23,30,0,0,0,1,12,810,321,1.2000000000000002,0.17
2007,2,23,0,30,0,0,0,1,11,810,336,1.2000000000000002,0.17
2007,2,23,1,30,0,0,0,1,10,810,356,1.1,0.17
2007,2,23,2,30,0,0,0,2,9,810,14,1.1,0.17
2007,2,23,3,30,0,0,0,2,9,810,33,1.1,0.17
2007,2,23,4,30,0,0,0,3,9,810,50,1.2000000000000002,0.17
2007,2,23,5,30,0,0,0,3,9,810,63,1.1,0.17
2007,2,23,6,30,0,0,0,4,9,810,73,1,0.17
2007,2,23,7,30,263,18,30,5,12,810,82,0.8,0.17
2007,2,23,8,30,738,57,262,5,16,810,103,0.7000000000000001,0.17
2007,2,23,9,30,899,75,511,4,21,810,204,1.5,0.17
2007,2,23,10,30,973,86,725,0,25,810,240,2.4000000000000004,0.17
2007,2,23,11,30,1009,93,879,0,26,810,238,2.7,0.17
2007,2,23,12,30,1027,95,961,-1,27,810,239,2.9000000000000004,0.17
2007,2,23,13,30,1026,96,964,-1,27,810,240,3,0.17
2007,2,23,14,30,1009,93,887,-1,27,810,241,3.1,0.17
2007,2,23,15,30,972,87,738,-1,26,810,244,3.2,0.17
2007,2,23,16,30,902,75,529,-2,25,810,251,2.9000000000000004,0.17
2007,2,23,17,30,765,56,283,0,21,810,258,2,0.17
2007,2,23,18,30,359,22,46,4,17,810,267,1.4000000000000001,0.17
2007,2,23,19,30,0,0,0,2,15,810,270,1.5,0.17
2007,2,23,20,30,0,0,0,2,13,810,272,1.5,0.17
2007,2,23,21,30,0,0,0,1,12,810,273,1.5,0.17
2007,2,23,22,30,0,0,0,0,11,810,276,1.5,0.17
2007,2,23,23,30,0,0,0,0,11,810,280,1.4000000000000001,0.17
2007,2,24,0,30,0,0,0,0,10,810,284,1.4000000000000001,0.17
2007,2,24,1,30,0,0,0,0,9,810,287,1.3,0.17
2007,2,24,2,30,0,0,0,0,9,810,291,1.3,0.17
2007,2,24,3,30,0,0,0,0,9,810,294,1.2000000000000002,0.17
2007,2,24,4,30,0,0,0,0,9,810,295,1.1,0.17
2007,2,24,5,30,0,0,0,0,9,810,294,1.1,0.17
